capture_time,OBJECTID,street,level,speedKMH,delay,length,uuid,updateDate,pubMillis,country,city,turnType,type,endNode,speed,roadType,SHAPE_Length
2026-05-12 05:03:36,1853,מבצע קדש,3,6.51,113,310,701285176,1778572986493,1778560890340,IL,רמת גן,NONE,,,1.8083332777023315,2,309.78601199581533
2026-05-12 05:03:36,1854,שד` קרן קיימת לישראל,3,14.68,133,893,701348656,1778572986499,1778561604806,IL,תל אביב - יפו,NONE,,רקנאטי,4.077777862548828,2,893.8915847496285
2026-05-12 05:03:36,1855,דרך אם המושבות,5,0,-1,219,665279648,1778572986505,1777785192315,IL,בני ברק,NONE,,,0,2,218.7117804328059
2026-05-12 05:03:36,1856,רציף הרברט סמואל,2,16.71,62,864,701395654,1778572986509,1778562089203,IL,תל אביב - יפו,NONE,,,4.641666889190674,2,863.3841995887178
2026-05-12 05:03:36,1857,שפירא,4,3,286,278,701348544,1778572986520,1778561601637,IL,רמת גן,NONE,,ארלוזורוב,0.8333333134651184,1,277.23639630760516
2026-05-12 05:03:36,1858,אבן גבירול,2,7.86,83,339,701287128,1778572986528,1778560890058,IL,תל אביב - יפו,NONE,,נורדאו,2.183333396911621,2,339.24129433291733
2026-05-12 05:03:36,1859,בן יהודה,3,4.73,117,214,701395682,1778572986535,1778562089861,IL,תל אביב - יפו,NONE,,,1.3138889074325562,2,213.7083846328863
2026-05-12 05:03:36,1860,חדרה,1,4.17,60,166,701395708,1778572986539,1778562090406,IL,תל אביב - יפו,NONE,,מטמון כהן,1.1583333015441895,1,165.6958777679588
2026-05-12 05:03:36,1861,שד` קרן קיימת לישראל,2,19.76,82,936,701301394,1778572986545,1778561128382,IL,תל אביב - יפו,NONE,,ל-20 איילון דרום,5.488888740539551,2,936.8501426537796
2026-05-12 05:03:36,1862,20 איילון צפון,4,12.27,1234,4867,701061794,1778572986551,1778555816552,IL,תל אביב - יפו,NONE,,תל אביב - יפו,3.4083333015441895,3,4867.584373495287
2026-05-12 05:03:36,1863,העליה,5,0,-1,48,666109130,1778572986573,1777794430203,IL,תל אביב - יפו,NONE,,דרך בגין,0,2,47.73548470415667
2026-05-12 05:03:36,1864,,3,17.91,278,1832,701127240,1778572986578,1778558137521,IL,רמת השרון,NONE,,רמת השרון,4.974999904632568,4,1831.271124052303
2026-05-12 05:03:36,1865,ישראל מסלנט,5,0,-1,178,679347182,1778572986596,1778006947934,IL,תל אביב - יפו,NONE,,,0,2,177.7923030150327
2026-05-12 05:03:36,1866,ויצמן,3,8.59,67,348,701344342,1778572986603,1778561525263,IL,גבעתיים,NONE,,,2.38611102104187,2,348.00311954227965
2026-05-12 05:03:36,1867,המעפילים,3,9.15,199,735,701178472,1778572986609,1778559107078,IL,חולון,NONE,,הלוחמים,2.5416667461395264,2,736.1662841000893
2026-05-12 05:03:36,1868,אלנבי,5,0,-1,78,643687934,1778572986619,1777192634330,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,77.62666165676383
2026-05-12 05:03:36,1869,העליה,5,0,-1,61,643687930,1778572986623,1777192634366,IL,תל אביב - יפו,NONE,,לוינסקי,0,2,61.0357174128435
2026-05-12 05:03:36,1870,שד` העצמאות,3,8.09,145,439,701332068,1778572986627,1778561370510,IL,בת ים,NONE,,הגיבורים,2.2472221851348877,2,437.58897905872146
2026-05-12 05:03:36,1871,"מזא""ה",2,8.48,79,504,701401612,1778572986635,1778562171313,IL,תל אביב - יפו,NONE,,,2.355555534362793,1,503.117504170492
2026-05-12 05:03:36,1872,אלנבי,5,0,-1,70,643808668,1778572986642,1777197364084,IL,תל אביב - יפו,NONE,,לילינבלום,0,2,69.74132562540778
2026-05-12 05:03:36,1873,זוהר,4,2.99,161,168,701381124,1778572986646,1778561924312,IL,רמת גן,NONE,,הרצל,0.8305555582046509,1,167.90757032506104
2026-05-12 05:03:36,1874,כצנלסון,3,9.56,92,447,701381146,1778572986653,1778561924788,IL,גבעתיים,NONE,,עליית הנוער,2.655555486679077,2,446.78335940191675
2026-05-12 05:03:36,1875,דיזנגוף,4,4.93,104,251,701291048,1778572986658,1778560969586,IL,תל אביב - יפו,NONE,,"תרס""ט",1.369444489479065,2,250.45603610870606
2026-05-12 05:03:36,1876,ההגנה,2,8.49,69,313,701381158,1778572986664,1778561925302,IL,תל אביב - יפו,NONE,,גבעתי,2.3583333492279053,2,313.0007886574127
2026-05-12 05:03:36,1877,ארלוזורוב,4,3.2,603,591,701262390,1778572986668,1778560495846,IL,רמת גן,NONE,,,0.8888888955116272,2,590.8054271755249
2026-05-12 05:03:36,1878,זבולון,2,5.49,115,285,701375944,1778572986678,1778561846269,IL,תל אביב - יפו,NONE,,וולפסון,1.524999976158142,1,285.18768906487355
2026-05-12 05:03:36,1879,דרך נמיר,3,11.39,101,592,701367744,1778572986684,1778561843120,IL,תל אביב - יפו,NONE,,,3.163888931274414,2,594.8672827612369
2026-05-12 05:03:36,1880,אלנבי,5,0,-1,133,643684936,1778572986690,1777192634708,IL,תל אביב - יפו,NONE,,מונטיפיורי,0,2,132.87960753972357
2026-05-12 05:03:36,1881,"רמב""ם",4,3.14,193,191,701384152,1778572986695,1778561924613,IL,גבעתיים,NONE,,,0.8722222447395325,2,190.8263702420873
2026-05-12 05:03:36,1882,בני דן,3,8.58,85,289,701384168,1778572986698,1778561924852,IL,תל אביב - יפו,NONE,,,2.383333444595337,2,289.46060377906576
2026-05-12 05:03:36,1883,בן גוריון,3,9.9,151,653,701324788,1778572986704,1778561363751,IL,בני ברק,NONE,,זאב ז`בוטינסקי,2.75,2,653.6691475735087
2026-05-12 05:03:36,1884,ברדיצ`בסקי,3,5.14,119,237,701384176,1778572986712,1778561925119,IL,גבעתיים,NONE,,ויצמן,1.4277777671813965,1,237.1136590835983
2026-05-12 05:03:36,1885,אלנבי,5,0,-1,92,643684886,1778572986717,1777192634272,IL,תל אביב - יפו,NONE,,ביאליק,0,2,91.58055033669966
2026-05-12 05:03:36,1886,המכבים,3,9.99,195,859,701320606,1778572986721,1778561284379,IL,בני ברק,NONE,,הרב אבו חצירא,2.7750000953674316,2,860.7701381732711
2026-05-12 05:03:36,1887,העליה,5,0,-1,91,643685068,1778572986729,1777192637223,IL,תל אביב - יפו,NONE,,מטלון,0,2,90.67176903576583
2026-05-12 05:03:36,1888,צ`לנוב,2,14.43,73,635,701394268,1778572986733,1778562006530,IL,תל אביב - יפו,NONE,,דרך בגין,4.008333206176758,1,636.6548292189692
2026-05-12 05:03:36,1889,3846,4,5.94,117,210,701400404,1778572986742,1778562104975,IL,תל אביב - יפו,NONE,,,1.649999976158142,1,210.11986169970712
2026-05-12 05:03:36,1890,רוקח,3,8.22,137,508,701375854,1778572986749,1778561844052,IL,רמת גן,NONE,,אבא הלל,2.2833333015441895,1,507.39488273572863
2026-05-12 05:03:36,1891,ויצמן,3,12.95,71,480,701375848,1778572986756,1778561924294,IL,גבעתיים,NONE,,"רמב""ם",3.597222328186035,2,478.9630960715527
2026-05-12 05:03:36,1892,ישראל גורי,4,4.89,262,430,701189474,1778572986764,1778559412376,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,1.3583333492279053,1,430.89140208456337
2026-05-12 05:03:36,1893,חירותנו,4,4.85,150,273,701334884,1778572986776,1778561443607,IL,תל אביב - יפו,NONE,,"לח""י",1.3472222089767456,1,273.648930224727
2026-05-12 05:03:36,1894,"ק""ם",2,11.31,84,520,701394296,1778572986783,1778562007307,IL,תל אביב - יפו,NONE,,האלוף דוד מרכוס,3.1416666507720947,1,519.5044410165746
2026-05-12 05:03:36,1895,אלנבי,5,0,-1,116,643685014,1778572986794,1777192635055,IL,תל אביב - יפו,NONE,,המלך ג`ורג`,0,2,116.13027119669941
2026-05-12 05:03:36,1896,עליית הנוער,4,1.61,700,341,701302048,1778572986800,1778561049047,IL,תל אביב - יפו,NONE,,,0.4472222328186035,2,339.7567374764948
2026-05-12 05:03:36,1897,דרך השלום,4,4.13,354,459,701193422,1778572986806,1778559489243,IL,גבעתיים,NONE,,גלוסקא,1.1472222805023193,2,459.69177847938204
2026-05-12 05:03:36,1898,"אצ""ל",4,3.11,141,185,701314246,1778572986816,1778561206724,IL,תל אביב - יפו,NONE,,,0.8638888597488403,2,184.66113742586913
2026-05-12 05:03:36,1899,אברהם שלונסקי,2,18.48,64,666,701361344,1778572986826,1778561762910,IL,תל אביב - יפו,NONE,,,5.133333206176758,2,666.1916396271436
2026-05-12 05:03:36,1900,רדינג,2,16.68,69,773,701385938,1778572986834,1778561926553,IL,תל אביב - יפו,NONE,,,4.633333206176758,1,772.7259025350471
2026-05-12 05:03:36,1901,ערבי נחל,3,9.47,85,355,701361388,1778572986849,1778561763803,IL,גבעתיים,NONE,,,2.6305556297302246,2,355.1943708451544
2026-05-12 05:03:36,1902,הכדור,4,1.6,446,207,701385968,1778572986854,1778561927386,IL,רמת השרון,NONE,,,0.4444444477558136,1,206.81907739933467
2026-05-12 05:03:36,1903,רמבה,2,3.98,119,210,701353100,1778572986860,1778561682800,IL,רמת גן,NONE,,,1.105555534362793,1,210.42552585714995
2026-05-12 05:03:36,1904,דרך השלום,3,10.29,108,513,701310092,1778572986866,1778561127030,IL,תל אביב - יפו,NONE,,ל-20 איילון צפון,2.8583333492279053,2,513.1967104658471
2026-05-12 05:03:36,1905,הרכבת,3,9.44,90,326,701314192,1778572986872,1778561205162,IL,תל אביב - יפו,NONE,,החרש,2.6222221851348877,2,325.9240722714166
2026-05-12 05:03:36,1906,דרך השופט מאיר שמגר,4,6.77,179,385,701353148,1778572986883,1778561684240,IL,רמת השרון,NONE,,,1.880555510520935,2,385.0052768777338
2026-05-12 05:03:36,1907,התקווה,4,4.05,101,201,701402180,1778572986889,1778562091551,IL,רמת גן,NONE,,זאב ז`בוטינסקי,1.125,1,200.73679611741244
2026-05-12 05:03:36,1908,ויצמן,3,9.56,91,337,701400128,1778572986897,1778562088442,IL,תל אביב - יפו,NONE,,ה` באייר,2.655555486679077,2,336.1059912274933
2026-05-12 05:03:36,1909,רוטשילד,5,0,-1,82,653732716,1778572986901,1777406128249,IL,תל אביב - יפו,NONE,,אלנבי,0,2,82.46810777524219
2026-05-12 05:03:36,1910,משה דיין,4,4.59,458,728,701256802,1778572986905,1778560496879,IL,תל אביב - יפו,NONE,,,1.274999976158142,2,728.2914206242749
2026-05-12 05:03:36,1911,גולומב,3,6.51,150,389,701279354,1778572986915,1778560819010,IL,תל אביב - יפו,NONE,,ההגנה,1.8083332777023315,1,389.40480340087726
2026-05-12 05:03:36,1912,"התע""ש",2,6.26,87,270,701404162,1778572986925,1778562095429,IL,גבעתיים,NONE,,קרן קיימת לישראל,1.7388888597488403,1,269.99561616985915
2026-05-12 05:03:36,1913,יאיר רוזנבלום,2,7.24,72,244,701402142,1778572986931,1778562090061,IL,תל אביב - יפו,NONE,,דניאל סמבורסקי,2.01111102104187,1,244.4224760633875
2026-05-12 05:03:36,1914,"לח""י",3,14.54,65,497,701400102,1778572986937,1778562087481,IL,תל אביב - יפו,NONE,,,4.038888931274414,2,495.1042469565164
2026-05-12 05:03:36,1915,מסילת ישרים,4,2.98,206,260,701400122,1778572986949,1778562088174,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,0.8277778029441833,2,260.22516144736363
2026-05-12 05:03:36,1916,בן ציון,3,9.7,61,341,701400120,1778572986957,1778562088119,IL,תל אביב - יפו,NONE,,המלך ג`ורג`,2.694444417953491,2,341.1741122864073
2026-05-12 05:03:36,1917,44 צפון,4,6.79,490,1138,701207602,1778572986961,1778559720268,IL,מקווה ישראל,NONE,,תל אביב - יפו,1.8861111402511597,6,1137.6894771329162
2026-05-12 05:03:36,1918,אנה פרנק,4,2.4,172,133,701349848,1778572986968,1778561681651,IL,רמת גן,NONE,,,0.6666666865348816,1,132.2707480405001
2026-05-12 05:03:36,1919,דרך אם המושבות,4,6.99,201,476,701251552,1778572986973,1778560420290,IL,בני ברק,NONE,,,1.9416667222976685,2,477.0033889428372
2026-05-12 05:03:36,1920,אלנבי,5,0,-1,20,643684458,1778572986979,1777192633106,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,20.130002484754744
2026-05-12 05:03:36,1921,ז`בוטינסקי,1,9.62,63,365,701388784,1778572986984,1778562006023,IL,גבעתיים,NONE,,,2.672222137451172,1,364.9356993703694
2026-05-12 05:03:36,1922,זאב ז`בוטינסקי,4,7.93,146,425,701370266,1778572986990,1778561763693,IL,רמת גן,NONE,,על פרשת דרכים,2.202777862548828,2,425.8136407429721
2026-05-12 05:03:36,1923,אליעזר קפלן,3,7.47,141,427,701370280,1778572986996,1778561764787,IL,תל אביב - יפו,NONE,,לאונרדו דה וינצ`י,2.075000047683716,2,427.03111557097367
2026-05-12 05:03:36,1924,אלנבי,5,0,-1,16,647725086,1778572987003,1777285228326,IL,תל אביב - יפו,NONE,,טשרניחובסקי,0,2,16.244694518255102
2026-05-12 05:03:36,1925,חיים לבנון,3,8.32,120,362,701337408,1778572987007,1778561525096,IL,תל אביב - יפו,NONE,,,2.3111112117767334,2,361.92892085857886
2026-05-12 05:03:36,1926,יצחק שדה,4,6.26,281,639,701337410,1778572987012,1778561525090,IL,תל אביב - יפו,NONE,,יגאל אלון,1.7388888597488403,2,640.4513436208397
2026-05-12 05:03:36,1927,אלנבי,5,0,-1,20,666114338,1778572987020,1777794504687,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,20.130002484754744
2026-05-12 05:03:36,1928,יד לבנים,3,6.6,158,418,701316950,1778572987025,1778561286619,IL,תל אביב - יפו,NONE,,הגיבור האלמוני,1.8333333730697632,2,418.2162560575254
2026-05-12 05:03:36,1929,רקנאטי,3,8.08,71,351,701370222,1778572987028,1778561763080,IL,תל אביב - יפו,NONE,,שד` קרן קיימת לישראל,2.2444443702697754,1,350.5266313628557
2026-05-12 05:03:36,1930,משה סנה,3,11.92,154,744,701370220,1778572987035,1778561763083,IL,תל אביב - יפו,NONE,,בני אפרים,3.3111112117767334,2,744.0083938001038
2026-05-12 05:03:36,1931,הטייסים,2,17.97,68,624,701370216,1778572987043,1778561762891,IL,תל אביב - יפו,NONE,,דרך השלום,4.991666793823242,2,623.2220042360935
2026-05-12 05:03:36,1932,יהודה מרגוזה,1,3.83,66,151,701370238,1778572987054,1778561763303,IL,תל אביב - יפו,NONE,,יפת,1.0638889074325562,1,150.7411025560609
2026-05-12 05:03:36,1933,זאב ז`בוטינסקי,2,18.02,64,619,701370232,1778572987059,1778561763237,IL,רמת גן,NONE,,,5.005555629730225,2,617.7726005843903
2026-05-12 05:03:36,1934,ארלוזורוב,4,5.28,95,248,701210382,1778572987067,1778559720809,IL,רמת גן,NONE,,,1.4666666984558105,2,247.76436378665954
2026-05-12 05:03:36,1935,דרך נמיר,3,14.63,205,1349,701359902,1778572987072,1778561682681,IL,תל אביב - יפו,NONE,,דרך בגין,4.063889026641846,2,1350.589042387629
2026-05-12 05:03:36,1936,יחיאל דב דרזנר,2,5.26,76,219,701398808,1778572987085,1778562092916,IL,תל אביב - יפו,NONE,,דב גרונר,1.461111068725586,1,218.82010328045902
2026-05-12 05:03:36,1937,"ל-שד` רוקח, אוניברסיטה",4,11.65,131,503,701359888,1778572987089,1778561682233,IL,תל אביב - יפו,NONE,,תל אביב - יפו,3.2361111640930176,4,502.98169700752476
2026-05-12 05:03:36,1938,העליה,5,0,-1,146,643684480,1778572987093,1777192632610,IL,תל אביב - יפו,NONE,,מסילת העולים,0,2,145.98733977979603
2026-05-12 05:03:36,1939,"מזא""ה",5,0,-1,12,643684532,1778572987099,1777192632675,IL,תל אביב - יפו,NONE,,,0,1,11.697200519718963
2026-05-12 05:03:36,1940,הנגבה,4,2.86,127,121,701304614,1778572987103,1778561125783,IL,גבעתיים,NONE,,,0.7944444417953491,1,121.29651613505644
2026-05-12 05:03:36,1941,20 איילון דרום,3,24.08,1400,12385,701236940,1778572987110,1778560184058,IL,תל אביב - יפו,NONE,,תל אביב - יפו,6.688889026641846,3,12384.607862189383
2026-05-12 05:03:36,1942,ויצמן,4,6.33,392,965,701236934,1778572987146,1778560183592,IL,גבעתיים,NONE,,כצנלסון,1.7583333253860474,2,963.439821309608
2026-05-12 05:03:36,1943,,4,10.03,98,341,701347526,1778572987155,1778561602605,IL,תל אביב - יפו,NONE,,תל אביב - יפו,2.7861111164093018,4,340.5379460254004
2026-05-12 05:03:36,1944,המכבים,2,14.02,81,650,701333184,1778572987161,1778561443497,IL,בני ברק,NONE,,דרך אם המושבות,3.894444465637207,2,651.6009583101296
2026-05-12 05:03:36,1945,יגאל אלון,3,10.9,99,509,701406938,1778572987168,1778562171382,IL,תל אביב - יפו,NONE,,ההגנה,3.027777671813965,2,510.5592940880922
2026-05-12 05:03:36,1946,רוטשילד,5,0,-1,123,653744598,1778572987176,1777406634372,IL,תל אביב - יפו,NONE,,נחלת בנימין,0,2,122.6357477652558
2026-05-12 05:03:36,1947,ל-דרך השלום,4,5.18,182,307,701345504,1778572987182,1778561605738,IL,תל אביב - יפו,NONE,,תל אביב - יפו,1.4388889074325562,4,306.6821278850793
2026-05-12 05:03:36,1948,דניאל מוריץ,4,1.55,347,178,701398782,1778572987188,1778562092038,IL,תל אביב - יפו,NONE,,,0.4305555522441864,1,178.22823805285765
2026-05-12 05:03:36,1949,לבנדה,3,5.14,204,416,701284090,1778572987193,1778560809549,IL,תל אביב - יפו,NONE,,,1.4277777671813965,2,416.0016300296813
2026-05-12 05:03:36,1950,אורים,3,4.99,141,255,701333236,1778572987199,1778561445477,IL,תל אביב - יפו,NONE,,חירותנו,1.3861111402511597,1,255.2668321494237
2026-05-12 05:03:36,1951,יהונתן,3,8.2,172,557,701339278,1778572987205,1778561522527,IL,תל אביב - יפו,NONE,,השושנים,2.277777671813965,1,555.8289066749232
2026-05-12 05:03:36,1952,"שדרות החי""ל",3,9.1,91,487,701331076,1778572987217,1778561444204,IL,תל אביב - יפו,NONE,,המעפילים,2.527777671813965,2,487.85047533442065
2026-05-12 05:03:36,1953,לוי אשכול,3,10.36,175,744,701259434,1778572987225,1778560574815,IL,תל אביב - יפו,NONE,,פרופ` יובל נאמן,2.8777778148651123,2,742.859564315967
2026-05-12 05:03:36,1954,רחבעם זאבי,3,6.1,123,282,701308494,1778572987230,1778561138104,IL,חולון,NONE,,המעפילים,1.6944444179534912,1,282.5328859860584
2026-05-12 05:03:36,1955,דרך אם המושבות,3,11.88,122,541,701263426,1778572987236,1778560577125,IL,בני ברק,NONE,,,3.299999952316284,2,360.4000088793957
2026-05-12 05:03:36,1956,אלנבי,5,0,-1,65,643815888,1778572987241,1777197440746,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,64.7795531023734
2026-05-12 05:03:36,1957,הירקון,3,8.43,123,414,701318744,1778572987247,1778561284820,IL,תל אביב - יפו,NONE,,בוגרשוב,2.3416666984558105,2,413.079228193924
2026-05-12 05:03:36,1958,דרך נמיר,3,16.86,163,991,701296210,1778572987252,1778560968784,IL,תל אביב - יפו,NONE,,,4.683333396911621,2,990.6937226056239
2026-05-12 05:03:36,1959,לוחמי גליפולי,3,9.46,64,373,701318764,1778572987258,1778561284792,IL,תל אביב - יפו,NONE,,,2.6277778148651123,1,372.3887380691627
2026-05-12 05:03:36,1960,ארלוזורוב,3,11.71,166,1236,701300330,1778572987266,1778561046614,IL,תל אביב - יפו,NONE,,אבן גבירול,3.2527778148651123,2,1234.309412838217
2026-05-12 05:03:36,1961,שד` שאול המלך,3,12.62,68,443,701398654,1778572987276,1778562087807,IL,תל אביב - יפו,NONE,,,3.5055556297302246,2,443.0618210974057
2026-05-12 05:03:36,1962,ויצמן,4,2.66,230,240,701318774,1778572987280,1778561285122,IL,תל אביב - יפו,NONE,,יהודה המכבי,0.7388888597488403,2,240.01590305339738
2026-05-12 05:03:36,1963,זאב ז`בוטינסקי,4,6.55,314,773,701181444,1778572987285,1778559259189,IL,רמת גן,NONE,,ביאליק,1.8194444179534912,2,773.7220442908077
2026-05-12 05:03:36,1964,4870,5,0,-1,200,643684750,1778572987293,1777192633352,IL,תל אביב - יפו,NONE,,4869,0,1,200.28417935535367
2026-05-12 05:03:36,1965,בן גוריון,3,5.38,79,200,701384224,1778572987297,1778561926624,IL,תל אביב - יפו,NONE,,דיזנגוף,1.494444489479065,2,200.0986049251233
2026-05-12 05:03:36,1966,שד` קרן קיימת לישראל,3,16.05,87,642,701392438,1778572987303,1778562005722,IL,תל אביב - יפו,NONE,,,4.458333492279053,2,642.6880668477532
2026-05-12 05:03:36,1967,בן גוריון,2,16.13,65,790,701365808,1778572987311,1778561843395,IL,רמת גן,NONE,,,4.480555534362793,2,790.3281075695296
